customer_id,buyer_business_type,district_id,district_name_ar,city_name_en,area_name_ar,geo_latitude,geo_longitude,registration_date,avg_ticket_size,number_of_transactions,number_of_cancelled_transactions,last_order_date,total_orders_amount
9541,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.04155,31.17745,2020-06-09,2174.504,5,2,2021-03-02,10872.519999999999
9544,سوبر ماركت,100126,امبابة,Giza,جزيرة امبابة,30.0908,31.21783,2020-06-09,1475,1,0,2020-10-10,1475
9550,سوبر ماركت,100142,شبرا مصر,Cairo,روض الفرج,30.0887,31.24355,2020-06-09,4666.5925,16,7,2021-03-03,74665.48
9554,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,30.14332,31.32508,2020-06-09,481.0133333333333,3,1,2021-03-10,1443.04
9556,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1268,31.2741,2020-06-09,1014.6014285714285,7,1,2021-03-04,7102.21
9564,عطارة,100126,امبابة,Giza,الكيت كات,30.09108,31.21517,2020-06-09,NA,NA,NA,NA,NA
9588,سوبر ماركت,100155,القناطر الخيرية,Cairo,شارع ١٤,30.19638,31.13532,2020-06-09,575.04,2,1,2020-09-26,1150.08
9598,سوبر ماركت,100105,العباسية,Cairo,ميدان العباسية,30.12282,31.25118,2020-06-09,NA,NA,NA,NA,NA
9600,سوبر ماركت,100119,فيصل,Giza,فيصل,30.12282,31.25118,2020-06-09,688.692,5,2,2021-03-10,3443.46
9610,سوبر ماركت,100125,حلوان,Cairo,NA,29.81051,31.30442,2020-06-09,2625.3233333333333,3,2,2021-03-08,7875.969999999999
9668,سوبر ماركت,100107,عين شمس,Cairo,عين شمس,31.25118,30.12282,2020-06-09,1527.8933333333332,6,2,2021-02-23,9167.359999999999
9688,كشك,100107,عين شمس,Cairo,عين شمس,30.12395,31.3372,2020-06-09,2070.568,5,2,2021-01-17,10352.84
9712,سوبر ماركت,100119,فيصل,Giza,كفر طهرمس,30.01875,31.17105,2020-06-09,1780.6083333333333,6,2,2021-02-25,10683.65
9760,عطارة,100119,فيصل,Giza,الطوابق,NA,NA,2020-06-10,NA,NA,NA,NA,NA
9774,كشك,100119,فيصل,Giza,الطالبية,30.0119,31.1761,2020-06-10,1409.8999999999999,8,2,2021-03-04,11279.199999999999
9775,سوبر ماركت,100162,الوراق,Giza,وراق الحضر,30.10125,31.2203,2020-06-10,1839.5519999999997,5,1,2021-02-23,9197.759999999998
9778,سوبر ماركت,100122,حدائق القبة,Cairo,مصر والسودان,30.08462,31.2844,2020-06-10,755,1,0,2021-03-04,755
9781,سوبر ماركت,100126,امبابة,Giza,قومية,30.084,31.20805,2020-06-10,796.7066666666666,6,0,2021-03-09,4780.24
9795,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1321,31.25725,2020-06-10,6583.665882352941,17,5,2020-09-14,111922.31999999999
9828,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1287,31.28725,2020-06-10,892.4499999999999,2,1,2020-10-01,1784.8999999999999
9833,سوبر ماركت,100123,الهرم,Giza,الهرم,29.99346,31.15264,2020-06-10,1034.3,1,1,2020-06-23,1034.3
9842,سوبر ماركت,100126,امبابة,Giza,أمبابه ,30.0735,31.21015,2020-06-10,1376.472857142857,14,1,2021-02-21,19270.62
9845,سوبر ماركت,100162,الوراق,Giza,وراق الحضر,30.0981,31.2179,2020-06-10,1322.12,1,0,2020-12-12,1322.12
9846,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1179,31.26965,2020-06-10,636.0375,4,1,2021-02-23,2544.15
9904,سوبر ماركت,100162,الوراق,Giza,وراق العرب,30.1011,31.222,2020-06-10,621.4628571428572,7,1,2021-03-03,4350.24
9914,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.0419,31.1738,2020-06-10,4031.493947368421,38,23,2021-02-24,153196.77
9936,سوبر ماركت,100162,الوراق,Giza,وراق العرب,30.0982,31.2228,2020-06-10,2180.3849999999998,2,1,2020-10-17,4360.7699999999995
9973,سوبر ماركت,100169,المنيب,Giza,ميدان المنيب,29.97905,31.20945,2020-06-10,1024.3413333333333,15,3,2021-02-27,15365.119999999999
9983,سوبر ماركت,100119,فيصل,Giza,فيصل,30.12282,31.25118,2020-06-10,891.0033333333332,3,2,2021-03-12,2673.0099999999998
9984,عطارة,100162,الوراق,Giza,وراق الحضر,30.0947,31.2182,2020-06-10,885,2,0,2020-09-22,1770
9985,سوبر ماركت,100142,شبرا مصر,Cairo,الترعة البولاقية,30.08135,31.2375,2020-06-10,1081.3942857142856,7,4,2020-09-25,7569.759999999999
9995,سوبر ماركت,100116,الدقي,Giza,الدقي,30.0397,31.2125,2020-06-10,3161.717777777778,9,2,2021-02-14,28455.46
10007,كشك,100159,حي الجيزة,Giza,ميدان الجيزة,30.05169,31.20538,2020-06-10,NA,NA,NA,NA,NA
10034,سوبر ماركت,100202,جسر السويس,Cairo,جسر السويس,NA,NA,2020-06-11,1018.525,2,0,2021-02-27,2037.05
10035,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية ,30.05169,31.20538,2020-06-11,NA,NA,NA,NA,NA
10049,سوبر ماركت,100158,ارض اللواء,Giza,أرض اللواء,30.05169,31.20538,2020-06-11,1781.4899999999998,18,12,2021-03-15,32066.819999999996
10136,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,30.05645,31.3898,2020-06-11,1142.3833333333334,6,3,2021-02-27,6854.3
10141,سوبر ماركت,100142,شبرا مصر,Cairo,الخلفاوى,30.09295,31.2454,2020-06-11,6216.589999999999,3,1,2020-08-12,18649.769999999997
10146,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.13805,31.25385,2020-06-11,2324.6473333333333,15,9,2021-02-13,34869.71
10151,سوبر ماركت,100158,ارض اللواء,Giza,أرض اللواء,30.12946,31.22645,2020-06-11,597.31,1,0,2020-10-28,597.31
10186,سوبر ماركت,100173,ميت نما,Cairo,ميت نما,30.1413,31.2359,2020-06-11,1112.856,5,2,2021-03-13,5564.28
10215,سوبر ماركت,100119,فيصل,Giza,الطوابق,30.00989,31.1597,2020-06-11,2340.883333333333,3,1,2020-12-19,7022.65
10246,سوبر ماركت,100152,مدينة السلام,Cairo,السلام,NA,NA,2020-06-11,1105.4912499999998,8,1,2021-01-10,8843.929999999998
10247,سوبر ماركت,100142,شبرا مصر,Cairo,الترعة البولاقية,30.07355,31.24025,2020-06-11,1231.5542857142857,7,1,2021-03-02,8620.88
10248,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.13815,31.26015,2020-06-11,2853.8477777777775,9,2,2020-11-07,25684.629999999997
10273,سوبر ماركت,100126,امبابة,Giza,مدينة العمال,30.0845,31.2039,2020-06-12,1558.1536363636362,11,1,2021-02-25,17139.69
10279,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.03141,31.18986,2020-06-13,935.524,5,3,2021-03-06,4677.62
10294,سوبر ماركت,100158,ارض اللواء,Giza,أرض اللواء,NA,NA,2020-06-13,674.1,3,0,2021-02-27,2022.3
10295,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,29.98282,31.204,2020-06-13,1259.25,1,1,2020-06-13,1259.25
10304,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.039,31.1842,2020-06-13,1073.2083333333333,6,0,2021-03-04,6439.249999999999
10310,سوبر ماركت,100125,حلوان,Cairo,NA,29.81356,31.30133,2020-06-13,1131.01,1,1,2020-07-20,1131.01
10325,سوبر ماركت,100116,الدقي,Giza,الدقي,30.03475,31.2005,2020-06-13,957.9757142857143,7,0,2021-01-04,6705.83
10343,سوبر ماركت,100202,جسر السويس,Cairo,جسر السويس,30.09333,31.30812,2020-06-13,781.57,1,0,2020-11-22,781.57
10345,عطارة,100107,عين شمس,Cairo,احمد عصمت,30.1263,31.3251,2020-06-13,2475.0099999999998,12,5,2021-03-09,29700.12
10351,سوبر ماركت,100155,القناطر الخيرية,Cairo,شارع ١٤,30.19752,31.13569,2020-06-13,676.5124999999999,4,1,2021-03-03,2706.0499999999997
10366,سوبر ماركت,100126,امبابة,Giza,أمبابه ,NA,NA,2020-06-13,1760.4029999999998,10,3,2021-03-13,17604.03
10380,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,30.1491,31.3232,2020-06-13,4102.589999999999,16,3,2021-02-22,65641.43999999999
10385,سوبر ماركت,100107,عين شمس,Cairo,احمد عصمت,30.12937,31.32088,2020-06-13,NA,NA,NA,NA,NA
10391,سوبر ماركت,100149,الزاويه الحمراء,Cairo,الزاويه الحمراء,30.10605,31.25785,2020-06-13,4668.916666666667,3,1,2021-02-22,14006.75
10394,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1347,31.26895,2020-06-13,5735,6,0,2021-03-14,34410
10398,سوبر ماركت,100155,القناطر الخيرية,Cairo,القناطر السنترال,30.19388,31.1341,2020-06-13,1325.7185714285713,14,5,2021-03-07,18560.059999999998
10439,سوبر ماركت,100107,عين شمس,Cairo,احمد عصمت,30.1271,31.33236,2020-06-13,2258.8149999999996,4,1,2020-07-23,9035.259999999998
10443,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.0428,31.1862,2020-06-13,1953.0149999999999,10,0,2021-01-17,19530.149999999998
10463,عطارة,100125,حلوان,Cairo,حلوان,29.84232,31.30552,2020-06-13,1176,2,1,2021-03-06,2352
10464,عطارة,100125,حلوان,Cairo,حلوان,29.84232,31.30552,2020-06-13,504,1,1,2020-06-13,504
10466,TKA Supermarket,100119,فيصل,Giza,كفر طهرمس,30.01765,31.1751,2020-06-13,11677.96052631579,19,5,2021-03-15,221881.25
10488,عطارة,100134,مدينه نصر,Cairo,زهراء مدينه نصر,30.0541,31.3969,2020-06-13,2400.2916666666665,6,3,2021-03-16,14401.75
10512,سوبر ماركت,100157,بولاق الدكرور,Giza,زنين,30.0347,31.1871,2020-06-14,1511.4833333333333,3,0,2020-12-09,4534.45
10555,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.04245,31.18635,2020-06-14,NA,NA,NA,NA,NA
10607,سوبر ماركت,100179,بشتيل,Giza,بشتيل,30.08305,31.1888,2020-06-14,992.0633333333332,3,0,2020-11-10,2976.1899999999996
10628,سوبر ماركت,100119,فيصل,Giza,العشرين,30.01908,31.18728,2020-06-14,NA,NA,NA,NA,NA
10677,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.89305,31.29668,2020-06-14,NA,NA,NA,NA,NA
10692,سوبر ماركت,100123,الهرم,Giza,المريوطية هرم,31.15443,29.99313,2020-06-14,3233.7416666666663,6,2,2021-02-25,19402.449999999997
10693,عطارة,100126,امبابة,Giza,المنيره,30.077,31.20695,2020-06-14,2243.3916666666664,12,0,2021-03-15,26920.699999999997
10726,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.0412,31.18885,2020-06-15,1546.0292857142856,14,3,2021-03-16,21644.41
10744,عطارة,100134,مدينه نصر,Cairo,زهراء مدينه نصر,30.0552,31.39145,2020-06-15,3917.338333333333,12,4,2021-02-22,47008.06
10768,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.79276,31.29679,2020-06-15,6000,1,1,2020-06-15,6000
10784,كشك,100130,المنيل,Giza,المنيل,31.22643,30.02728,2020-06-15,529.2,1,0,2020-10-17,529.2
10789,سوبر ماركت,100119,فيصل,Giza,حسن محمد,30.00325,31.16771,2020-06-15,781.85,1,0,2020-08-09,781.85
10834,سوبر ماركت,100169,المنيب,Giza,القصبجي,29.9768,31.2029,2020-06-15,478.61999999999995,19,3,2021-01-30,9093.779999999999
10841,سوبر ماركت,100126,امبابة,Giza,الكيت كات,30.088,31.211,2020-06-15,678.3639999999999,5,1,2021-01-10,3391.8199999999997
10844,سوبر ماركت,100169,المنيب,Giza,القصبجي,29.97795,31.20255,2020-06-15,1807.9312499999999,8,3,2020-10-27,14463.449999999999
10858,اخري,100140,مصر القديمة,Cairo,NA,29.99967,31.22906,2020-06-15,8659.23,2,1,2020-07-07,17318.46
10876,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.03097,31.1884,2020-06-15,2844.5634999999997,20,8,2021-03-17,56891.27
10899,سوبر ماركت,100134,مدينه نصر,Cairo,زهراء مدينه نصر,30.0505,31.3907,2020-06-15,3626.085,4,1,2020-09-03,14504.34
10931,كشك,100119,فيصل,Giza,العشرين,30.00985,31.1872,2020-06-16,1904.9779999999998,5,1,2021-03-15,9524.89
10969,سوبر ماركت,100184,شبرا الخيمه,Cairo,شبرا الخيمه,30.1348,31.2395,2020-06-16,742.84,1,0,2020-10-21,742.84
10979,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.97464,31.28067,2020-06-16,NA,NA,NA,NA,NA
10992,عطارة,100112,العمرانية,Giza,العمرانية الغربية,29.9821,31.1973,2020-06-16,1591.7099999999998,4,2,2020-08-18,6366.839999999999
11003,سوبر ماركت,100134,مدينه نصر,Cairo,زهراء مدينه نصر,30.06595,31.35662,2020-06-16,808,1,0,2021-02-06,808
11015,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.97914,31.25052,2020-06-16,4714.759999999999,2,1,2020-08-07,9429.519999999999
11056,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية ,29.9999,31.1912,2020-06-16,1164.875,2,0,2020-07-11,2329.75
11084,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.8117,31.30895,2020-06-16,1008.4279999999999,5,2,2021-03-08,5042.139999999999
11094,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,30.04565,31.3755,2020-06-16,1019.9499999999999,4,1,2021-03-03,4079.7999999999997
11119,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.0465,31.1776,2020-06-16,1926.450833333333,60,31,2021-02-13,115587.04999999999
11184,سوبر ماركت,100119,فيصل,Giza,العشرين,30.0139,31.19255,2020-06-17,623.77,1,0,2020-09-24,623.77
11191,سوبر ماركت,100169,المنيب,Giza,ميدان المنيب,29.9774,31.2087,2020-06-17,1920.6049999999998,6,0,2020-10-10,11523.63
11195,سوبر ماركت,100142,شبرا مصر,Cairo,روض الفرج,30.08145,31.23705,2020-06-17,1146.1327272727272,11,1,2021-02-23,12607.46
11217,عطارة,100162,الوراق,Giza,جزيرة محمد,31.19899,30.11044,2020-06-17,1454.5599999999997,3,0,2021-02-24,4363.679999999999
11220,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.03535,31.19255,2020-06-17,1123.8233333333333,3,0,2021-01-25,3371.47
11225,سوبر ماركت,100119,فيصل,Giza,الطالبية,30.01525,31.17265,2020-06-17,1233.4616666666666,6,0,2021-02-13,7400.7699999999995
11245,عطارة,100162,الوراق,Giza,وراق العرب,30.1011,31.2067,2020-06-17,844.9572727272727,11,0,2021-03-08,9294.529999999999
11251,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.8348,31.34735,2020-06-17,2881.616,5,2,2021-02-21,14408.08
11269,سوبر ماركت,100173,ميت نما,Cairo,ميت نما,30.14315,31.23915,2020-06-17,499.8,1,0,2020-10-24,499.8
11294,سوبر ماركت,100119,فيصل,Giza,العشرين,30.0168,31.1849,2020-06-17,1102.482,5,2,2021-02-24,5512.41
11306,عطارة,100126,امبابة,Giza,المنيره,31.20429,30.09862,2020-06-17,727.7299999999999,4,0,2021-03-07,2910.9199999999996
11316,سوبر ماركت,100128,المعادي,Cairo,البساتين,29.9794,31.27225,2020-06-17,5245.923333333333,3,1,2021-02-28,15737.77
11324,سوبر ماركت,100169,المنيب,Giza,القصبجي,29.9781,31.2057,2020-06-18,1481.778333333333,12,3,2021-02-07,17781.339999999997
11337,كشك,100113,الزيتون,Cairo,ترعة الجبل,30.11358,31.31239,2020-06-18,478.25,2,1,2021-03-01,956.5
11348,سوبر ماركت,100119,فيصل,Giza,العشرين,30.01685,31.1841,2020-06-18,604.81,4,1,2021-02-28,2419.24
11364,سوبر ماركت,100157,بولاق الدكرور,Giza,زنين,30.0306,31.18775,2020-06-18,1300.552,5,3,2021-02-28,6502.759999999999
11374,عطارة,100157,بولاق الدكرور,Giza,ابو اتاته,30.04775,31.17285,2020-06-18,840.7819999999999,5,0,2021-03-03,4203.91
11379,عطارة,100119,فيصل,Giza,العشرين,30.0191,31.1874,2020-06-18,2245.285,14,4,2021-02-28,31433.989999999998
11386,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.12951,31.26961,2020-06-18,NA,NA,NA,NA,NA
11425,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.83553,31.34737,2020-06-18,2324.77,2,0,2020-06-28,4649.54
11430,سوبر ماركت,100123,الهرم,Giza,الليبيني هرم,29.98422,31.15062,2020-06-18,2381.2059999999997,5,5,2020-08-06,11906.029999999999
11454,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,29.9821,31.19765,2020-06-20,2295.912857142857,7,2,2021-02-08,16071.39
11477,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,31.17461,30.0345,2020-06-20,1490.7071428571428,14,5,2021-03-15,20869.899999999998
11508,سوبر ماركت,100119,فيصل,Giza,منشأة البكاري,31.14233,30.01602,2020-06-20,1290.5742857142855,7,3,2021-03-14,9034.019999999999
11523,سوبر ماركت,100155,القناطر الخيرية,Cairo,القناطر السنترال,31.13297,30.19264,2020-06-20,1662.002857142857,7,2,2021-03-09,11634.019999999999
11531,عطارة,100140,مصر القديمة,Cairo,NA,29.998,31.23159,2020-06-20,484.93333333333334,3,2,2021-03-04,1454.8
11543,عطارة,100162,الوراق,Giza,وراق العرب,30.096,31.22055,2020-06-20,1389.3925,4,2,2021-01-31,5557.57
11546,عطارة,100162,الوراق,Giza,وراق الحضر,31.22055,30.0961,2020-06-20,517.44,1,0,2020-10-20,517.44
11617,كشك,100107,عين شمس,Cairo,العرب,30.1269,31.3517,2020-06-20,974.4983333333333,6,2,2021-02-24,5846.99
11631,سوبر ماركت,100166,صفط اللبن,Giza,صفط اللبن,30.03034,31.16853,2020-06-21,NA,NA,NA,NA,NA
11670,كشك,100122,حدائق القبة,Cairo,مصر والسودان,30.07772,31.2775,2020-06-21,768.5,1,0,2021-03-03,768.5
11695,كشك,100160,ميت عقبه,Giza,ميت عقبه,30.06402,31.19718,2020-06-21,598.4,2,0,2020-10-29,1196.8
11718,عطارة,100157,بولاق الدكرور,Giza,ابو اتاته,30.04055,31.1875,2020-06-21,421.5,1,0,2020-06-27,421.5
11719,سوبر ماركت,100134,مدينه نصر,Cairo,NA,30.07665,31.31365,2020-06-21,1021.88,3,1,2021-03-07,3065.64
11749,سوبر ماركت,100107,عين شمس,Cairo,احمد عصمت,30.12357,31.33228,2020-06-21,NA,NA,NA,NA,NA
11804,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.04165,31.1888,2020-06-22,635.7674999999999,4,2,2021-03-03,2543.0699999999997
11846,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.0383,31.1854,2020-06-22,1777.5189999999998,10,2,2020-09-30,17775.19
11854,سوبر ماركت,100119,فيصل,Giza,الطالبية,30.01705,31.1831,2020-06-22,2265.292,10,6,2021-01-31,22652.92
11859,سوبر ماركت,100162,الوراق,Giza,وراق العرب,30.10065,31.2152,2020-06-22,1624.9335483870966,31,11,2021-03-16,50372.939999999995
11950,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.13511,31.24168,2020-06-23,2240,1,1,2020-07-07,2240
11985,سوبر ماركت,100119,فيصل,Giza,الطوابق,30.01127,31.16161,2020-06-23,1655.395,4,2,2021-02-28,6621.58
12028,سوبر ماركت,100140,مصر القديمة,Cairo,السيدة زينب,30.03547,31.24747,2020-06-24,2245.59,1,1,2020-07-02,2245.59
12039,سوبر ماركت,100179,بشتيل,Giza,أمبابه ,30.08535,31.18585,2020-06-24,NA,NA,NA,NA,NA
12053,كشك,100116,الدقي,Giza,الدقي,31.21665,30.03675,2020-06-24,794.43,3,2,2021-01-30,2383.29
